Kombinovaná,Rok uvedení do provozu,Karoserie,Palivo,Motor,Výkon
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5.9 l/100km,2014,Sedan,Diesel,"3.0 TDI, 180kW, 4x4",kw
5.5 l/100km,2012,SUV,Diesel,"2.2 Skyactiv-D, 110kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2017,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2018,SUV,Benzín / LPG,"1.6 SCe, 84kW",kw
5 l/100km,2016,Combi,Diesel,"RS 2.0 TDI, 135kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.3 l/100km,2015,Combi,Diesel,"3.0 TDI, 200kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
7.1 l/100km,2017,Sedan,Benzín,"2.0 TSI, 206kW, 4x4",kw
6.4 l/100km,2010,Sedan,Diesel,"2.0 TDI, 125kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.9 l/100km,2019,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5.9 l/100km,2014,Sedan,Diesel,"3.0 TDI, 180kW, 4x4",kw
5.5 l/100km,2012,SUV,Diesel,"2.2 Skyactiv-D, 110kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2017,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2018,SUV,Benzín / LPG,"1.6 SCe, 84kW",kw
5 l/100km,2016,Combi,Diesel,"RS 2.0 TDI, 135kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.3 l/100km,2015,Combi,Diesel,"3.0 TDI, 200kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
7.1 l/100km,2017,Sedan,Benzín,"2.0 TSI, 206kW, 4x4",kw
6.4 l/100km,2010,Sedan,Diesel,"2.0 TDI, 125kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.9 l/100km,2019,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5.9 l/100km,2014,Sedan,Diesel,"3.0 TDI, 180kW, 4x4",kw
5.5 l/100km,2012,SUV,Diesel,"2.2 Skyactiv-D, 110kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2017,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2018,SUV,Benzín / LPG,"1.6 SCe, 84kW",kw
5 l/100km,2016,Combi,Diesel,"RS 2.0 TDI, 135kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.3 l/100km,2015,Combi,Diesel,"3.0 TDI, 200kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
7.1 l/100km,2017,Sedan,Benzín,"2.0 TSI, 206kW, 4x4",kw
6.4 l/100km,2010,Sedan,Diesel,"2.0 TDI, 125kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.9 l/100km,2019,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5.9 l/100km,2014,Sedan,Diesel,"3.0 TDI, 180kW, 4x4",kw
5.5 l/100km,2012,SUV,Diesel,"2.2 Skyactiv-D, 110kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2017,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2018,SUV,Benzín / LPG,"1.6 SCe, 84kW",kw
5 l/100km,2016,Combi,Diesel,"RS 2.0 TDI, 135kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.3 l/100km,2015,Combi,Diesel,"3.0 TDI, 200kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
7.1 l/100km,2017,Sedan,Benzín,"2.0 TSI, 206kW, 4x4",kw
6.4 l/100km,2010,Sedan,Diesel,"2.0 TDI, 125kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.9 l/100km,2019,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5.9 l/100km,2014,Sedan,Diesel,"3.0 TDI, 180kW, 4x4",kw
5.5 l/100km,2012,SUV,Diesel,"2.2 Skyactiv-D, 110kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2017,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.6 l/100km,2016,SUV,Diesel,"1.7 CRDi, 85kW",kw
6.5 l/100km,2018,SUV,Benzín / LPG,"1.6 SCe, 84kW",kw
5 l/100km,2016,Combi,Diesel,"RS 2.0 TDI, 135kW, 4x4",kw
5.5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.3 l/100km,2015,Combi,Diesel,"3.0 TDI, 200kW, 4x4",kw
5.2 l/100km,2017,SUV,Benzín + Full-Hybrid,"300h, 145kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
7.1 l/100km,2017,Sedan,Benzín,"2.0 TSI, 206kW, 4x4",kw
6.4 l/100km,2010,Sedan,Diesel,"2.0 TDI, 125kW, 4x4",kw
7.7 l/100km,2006,SUV,Diesel,"1.9 DDiS, 95kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2016,SUV,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2019,SUV,Diesel,"2.0 TDI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
5 l/100km,2015,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.7 l/100km,2018,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
5.9 l/100km,2019,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
4.6 l/100km,2017,SUV,Diesel,"1.7 CRDi, 85kW",kw
,2015,Hatchback,Diesel,"2.0 TDI, 140kW, 4x4",kw
6.5 l/100km,2018,SUV,Diesel,"2.0 CRDi, 136kW, 4x4",kw
5.7 l/100km,2017,SUV,Diesel,"2.0 TDI, 140kW, 4x4",kw
5.1 l/100km,2017,Combi,Diesel,"2.0 TDI, 135kW, 4x4",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
5.4 l/100km,2022,SUV,Diesel,"2.0 TDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
6.9 l/100km,2018,SUV,Diesel,"xDrive30d, 190kW, 4x4",kw
8.2 l/100km,2012,SUV,Diesel,"2.0 CRDi, 100kW, 4x4",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
17.7 l/100km,2006,Sedan,Benzín,"Flying Spur, 412kW, 4x4",kw
4.5 l/100km,2015,Sedan,Diesel,"2.0 TDI, 110kW, 4x4",kw
,2020,SUV,Benzín,"1.5 TSI, 110kW",kw
,2017,Combi,Diesel,"D5 AWD, 173kW, 4x4",kw
6 l/100km,2019,Bus,Diesel,"300 d, 176kW",kw
7.2 l/100km,2023,SUV,Benzín,"1.0 Turbo, 82kW",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
8.3 l/100km,2021,SUV,Benzín,"1.6 T-GDI, 130kW, 4x4",kw
6.6 l/100km,2023,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.4 l/100km,2023,SUV,Benzín / LPG,"1.0 TCe, 67kW",kw
5 l/100km,2020,SUV,Diesel,"1.6 CRDi, 100kW, 4x4",kw
5.2 l/100km,2021,SUV,Benzín,"1.2 PureTech, 96kW",kw
,2021,Sedan,Benzín,"55 TFSI, 250kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
5.6 l/100km,2022,SUV,Benzín + Full-Hybrid,"2.5 Hybrid, 160kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"e-Skyactiv PHEV 2.5, 241kW, 4x4",kw
,2019,Coupe,Diesel,"C 220d, 143kW",kw
6.4 l/100km,2021,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
,2021,SUV,Elektro,"EV 42.5 kWh, 105kW",kw
6.6 l/100km,2023,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
8.8 l/100km,2021,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.4 l/100km,2021,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.2 l/100km,2023,SUV,Benzín,"1.0 Turbo, 82kW",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.6 l/100km,2024,SUV,Benzín,"1.5, 78kW",kw
6.6 l/100km,2024,SUV,Benzín,"1.5, 78kW",kw
6.6 l/100km,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
8.7 l/100km,2021,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
4.4 l/100km,2020,SUV,Diesel,"1.6 CRDi, 100kW",kw
,2022,SUV,Benzín + Plug-in Hybrid,"4xe, 177kW, 4x4",kw
,2019,Coupe,Benzín + Mild-Hybrid,"45 TFSI, 180kW, 4x4",kw
,2023,SUV,Benzín,"2.0 TSI 4Drive, 140kW, 4x4",kw
6.8 l/100km,2022,SUV,Benzín,"1.6 T-GDI, 110kW",kw
6.1 l/100km,2022,SUV,Benzín,"1.5T 48V MHEV, 96kW",kw
6.4 l/100km,2023,SUV,Benzín / LPG,"1.0 TCe, 67kW",kw
6.2 l/100km,2021,SUV,Diesel,"2.0 TDI, 110kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
8.3 l/100km,2021,SUV,Benzín,"1.6 T-GDI, 130kW, 4x4",kw
6 l/100km,2023,Combi,Benzín,"1.5 eTSI, 110kW",kw
6.9 l/100km,2021,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
6.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"B4 AWD, 145kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
,2023,SUV,Benzín,"2.0 TSI 4Drive, 140kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
6 l/100km,2023,Combi,Benzín,"1.5 eTSI, 110kW",kw
6.8 l/100km,2022,SUV,Benzín,"1.6 T-GDI, 110kW",kw
8.7 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6 l/100km,2019,Bus,Diesel,"300 d, 176kW",kw
7.2 l/100km,2023,SUV,Benzín,"1.0 Turbo, 82kW",kw
4.8 l/100km,2020,SUV,Diesel,"1.6 CRDi, 85kW",kw
8.3 l/100km,2021,SUV,Benzín,"1.6 T-GDI, 130kW, 4x4",kw
6.6 l/100km,2023,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.4 l/100km,2023,SUV,Benzín / LPG,"1.0 TCe, 67kW",kw
5 l/100km,2020,SUV,Diesel,"1.6 CRDi, 100kW, 4x4",kw
5.2 l/100km,2021,SUV,Benzín,"1.2 PureTech, 96kW",kw
,2021,Sedan,Benzín,"55 TFSI, 250kW, 4x4",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
5.6 l/100km,2022,SUV,Benzín + Full-Hybrid,"2.5 Hybrid, 160kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"e-Skyactiv PHEV 2.5, 241kW, 4x4",kw
,2019,Coupe,Diesel,"C 220d, 143kW",kw
6.4 l/100km,2021,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
,2021,SUV,Elektro,"EV 42.5 kWh, 105kW",kw
6.6 l/100km,2023,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
8.8 l/100km,2021,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.4 l/100km,2021,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
7.2 l/100km,2023,SUV,Benzín,"1.0 Turbo, 82kW",kw
8.8 l/100km,2022,SUV,Benzín,"RS 2.0 TSI, 180kW, 4x4",kw
6.6 l/100km,2024,SUV,Benzín,"1.5, 78kW",kw
6.6 l/100km,2024,SUV,Benzín,"1.5, 78kW",kw
6.6 l/100km,2022,SUV,Diesel,"2.0 TDI, 147kW, 4x4",kw
